"CD_A","PER","ENT","CON","V_SEL","N_HOG","N_REN","S3P1","S3P1_2","S3P2","S3P2_ES","S3P3","S3P4_1","S3P4_2","S3P4_3","S3P4_4","S3P4_5","S3P4_6","S3P4_7","S3P5","S3P5_ES","S3P6","S3P7","S3P7_1_1","S3P7_1_2","S3P7_1_3","S3P7_1_4","S3P7_1_5","S3P7_2_1","S3P7_2_2","S3P7_2_3","S3P7_2_4","S3P7_2_5","S3P8","S3P9","S3P10","S3P11_ES","S3P12_C","S3P12_ES","S3P13_ES","S3P14_C","S3P14_ES","S3P15","S4P1_1","S4P1_2","S4P1_3","S4P1_4","S4P1_5","S4P1_6","S4P1_7","S4P1_8","S4P1_1_1A","S4P1_1_2A","S4P1_1_3A","S4P1_1_4A","S4P1_1_5A","S4P1_1_6A","S4P1_1_7A","S4P1_1_8A","S4P1_1_ESA","S4P1_1_1B","S4P1_1_2B","S4P1_1_3B,N,1,0","S4P1_1_4B,N,1,0","S4P1_1_5B,N,1,0","S4P1_1_6B,N,1,0","S4P1_1_7B,N,1,0","S4P1_1_8B,N,1,0","S4P1_1_ESB,C,50","S4P1_1_1C,N,1,0","S4P1_1_2C,N,1,0","S4P1_1_3C,N,1,0","S4P1_1_4C,N,1,0","S4P1_1_5C,N,1,0","S4P1_1_6C,N,1,0","S4P1_1_7C,N,1,0","S4P1_1_8C,N,1,0","S4P1_1_ESC,C,50","S4P1_2_1,N,1,0","S4P1_2_2,N,1,0","S4P1_2_3,N,1,0","S4P1_2_4,N,1,0","S4P1_2_5,N,1,0","S4P1_2_6,N,1,0","S4P1_2_7,N,1,0","S4P2_1,N,1,0","S4P2_2,N,1,0","S4P2_3,N,1,0","S4P2_4,N,1,0","S4P2_5,N,1,0","S4P2_6,N,1,0","S4P2_7,N,1,0","S4P2_8,N,1,0","S4P3_1,N,1,0","S4P3_2,N,1,0","S4P3_3,N,1,0","S4P3_4,N,1,0","S4P3_5,N,1,0","S4P3_6,N,1,0","S4P3_7,N,1,0","S4P3_8,N,1,0","S4P3_9,N,1,0","S4P4,N,3,0","S4P4_1,N,3,0","S4P4_2,N,3,0","S4P4_3,N,3,0","S4P4_4,N,3,0","S4P5,N,3,0","S4P5_1,N,3,0","S4P5_2,N,3,0","S4P5_3,N,3,0","S4P5_4,N,3,0","S4P6,N,1,0","S4P6_1,N,2,0","S4P6_2,N,2,0","S4P6_3,N,2,0","S4P6_4,N,2,0","S4P6_5,N,2,0","S4P7,N,1,0","S4P7_1,N,2,0","S4P7_2,N,2,0","S4P7_3,N,2,0","S4P7_4,N,2,0","S4P7_5,N,2,0","S4P8,N,1,0","S4P8_1_1,N,2,0","S4P8_1_2,N,2,0","S4P8_1_ES,C,50","S4P9,N,1,0","S4P10,N,1,0","S4P10_1,N,3,0","S4P11_1,N,1,0","S4P11_2,N,1,0","S4P11_3,N,1,0","S4P11_4,N,1,0","S4P11_5,N,1,0","S4P11_6,N,1,0","S4P11_7,N,1,0","S4P11_8,N,1,0","S4P11_9,N,1,0","S4P11_10,N,1,0","S4P11_11,N,1,0","S4P11_12,N,1,0","S4P11_13,N,1,0","S4P11_14,N,1,0","S4P11_15,N,1,0","S4P11_16,N,1,0","S4P11_17,N,1,0","S4P11_ES,C,50","S4P12_1,N,1,0","S4P12_2,N,1,0","S4P12_3,N,1,0","S4P12_4,N,1,0","S4P12_5,N,1,0","S4P12_6,N,1,0","S4P12_7,N,1,0","S4P12_8,N,1,0","S4P12_9,N,1,0","S4P12_10,N,1,0","S4P12_1_1,N,1,0","S4P12_1_2,N,1,0","S4P12_1_3,N,1,0","S4P12_1_4,N,1,0","S4P12_1_5,N,1,0","S4P12_1_6,N,1,0","S4P12_1_7,N,1,0","S4P12_1_8,N,1,0","S4P12_1_9,N,1,0","S4P12_1_10,N,1,0","S4P12_1_ES,C,50","S4P12_2_1,N,1,0","S4P12_2_2,N,1,0","S4P12_2_3,N,1,0","S4P12_2_4,N,1,0","S4P12_2_5,N,1,0","S4P12_2_6,N,1,0","S4P12_2_7,N,1,0","S4P12_2_8,N,1,0","S4P12_2_ES,C,50","S4P13_1,N,1,0","S4P13_2,N,1,0","S4P13_3,N,1,0","S4P14_1,N,2,0","S4P14_2,N,2,0","S4P14_3,N,2,0","S4P14_4,N,2,0","S4P14_5,N,2,0","S4P14_6,N,2,0","S4P14_7,N,2,0","S4P14_8,N,2,0","S4P14_9,N,2,0","S4P14_10,N,2,0","S4P14_11,N,2,0","S4P14_12,N,2,0","S4P14_13,N,2,0","S4P14_14,N,2,0","S4P14_15,N,2,0","S4P14_16,N,2,0","S4P14_17,N,2,0","S4P15_1,N,1,0","S4P15_2,N,1,0","S4P15_3,N,1,0","S4P15_4,N,1,0","S4P15_5,N,1,0","S4P15_6,N,1,0","S4P15_7,N,1,0","S4P15_8,N,1,0","S4P15_9,N,1,0","S4P15_10,N,1,0","S4P15_11,N,1,0","S4P15_12,N,1,0","S4P15_13,N,1,0","S4P15_14,N,1,0","S4P15_15,N,1,0","S4P16_1,N,1,0","S4P16_2,N,1,0","S4P16_3,N,1,0","S4P16_4,N,1,0","S4P16_5,N,1,0","S4P16_6,N,1,0","S4P16_7,N,1,0","S4P17_1,N,1,0","S4P17_2,N,1,0","S4P17_3,N,1,0","S4P17_4,N,1,0","S4P17_5,N,1,0","S4P17_6,N,1,0","S4P17_7,N,1,0","S4P17_8,N,1,0","S4P17_9,N,1,0","S4P17_10,N,1,0","S4P17_11,N,1,0","S4P17_12,N,1,0","S4P17_13,N,1,0","S4P17_14,N,1,0","FAC,N,6,0"
2,1117,14,40497,2,1,1,3,3,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"DEMOSTRADORA EN CREMERIA",42,"DEMOSTRADORA","CREMERIA LA VILLA",46,"ENTA DE LACTEOS Y EMBUTIDOS",2,4,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2,1,1,2,2,2,2,3,3,4,4,4,3,3,3,3,5,6,2,1,4,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,1,35,2,2,1,2,2,2,2,1,2,2,1,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,1,2,1,2,2,2,2,2,,1,1,1,7,8,5,8,8,8,9,9,9,10,9,10,10,8,10,10,10,2,2,4,2,2,2,2,2,3,2,4,2,2,2,2,3,3,2,4,4,1,2,3,3,2,3,2,2,3,3,3,3,2,2,3,3,13473
2,1117,14,40497,3,1,1,2,6,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"TRANSPORTAR PERSONAS EN AUTOBUS",83,"CHOFER TRANSPOTE PUBLICO","RUTA 258D",48,"TRANSPORTE DE PERSONAS",2,4,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,4,6,1,2,5,0,0,0,6,1,0,5,0,30,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,1,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,1,2,1,2,2,2,2,2,,1,2,1,6,9,8,7,7,7,8,8,7,8,8,10,8,6,7,8,8,3,3,3,2,2,2,2,2,3,3,4,2,2,5,2,2,2,2,3,3,2,2,3,3,2,3,3,2,3,3,3,3,2,2,3,2,26946
2,1117,14,40497,4,1,1,3,3,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"ISNTALADOR DE DUELA EN VIVIENDAS",71,"OBRERO","SIN NOMBRE",23,"INSTAACION DE DUELA ES CASA",2,2,3,2,3,3,3,2,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,2,5,6,1,3,4,0,0,0,35,5,0,30,0,25,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,1,12,2,2,2,1,1,2,2,1,2,2,2,1,1,2,1,2,2,,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,2,2,2,2,2,2,,4,4,1,5,8,5,8,9,8,8,8,8,8,7,8,8,5,8,9,9,3,3,4,5,2,2,2,3,3,4,4,2,2,5,2,2,2,2,2,3,1,1,2,3,2,2,2,2,2,2,3,3,2,2,2,2,26946
2,1117,14,40572,3,1,1,2,4,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"DESPACAR  CLIENTES. PREPARA TORTAS",94,"AYUDANTE GENERAL","TORTAS   AHOGADAS CHAMAN",72,"PREPARACION  Y  VENTA  DE   TORTAS EN LOCAL",2,3,4,3,3,3,2,4,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,2,1,1,2,1,2,2,3,2,2,2,3,2,3,2,1,3,4,6,5,0,0,0,4,1,0,3,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,,0,0,0,0,0,0,0,0,,2,1,1,8,10,7,9,10,7,9,10,10,9,10,10,10,10,7,9,10,2,3,3,2,2,3,2,2,1,2,2,1,2,1,1,2,3,3,3,4,3,2,1,2,1,3,3,3,3,2,3,2,2,3,3,2,38988
2,1117,14,40572,4,1,2,4,3,,,0,0,0,0,0,0,0,0,1,,18,2,0,0,0,0,0,1,1,1,1,1,1,0,4,"SURTIR L COMERCIO  Y  COBRAR",51,"COMERCIANTE","JUGOS  Y  FRUTAS SIN  NOMBRE",72,"ELABORACION  DE   JUGOS EN  UN  LOCAL",2,1,3,3,4,4,3,2,3,0,0,0,0,0,0,0,0,,1,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,,1,2,1,2,2,2,2,1,3,3,4,3,3,2,3,4,6,5,1,3,2,0,0,0,12,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,,1,1,6,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,,1,2,2,2,2,2,2,2,,2,2,2,8,9,9,9,9,9,10,9,9,9,9,10,9,8,9,9,9,3,3,3,3,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,2,2,2,3,25992
2,1117,14,40572,1,1,4,3,2,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"REPARTIR HIELO A DOMICILIO DE LOS  CLIENTES",83,"REPARTIDOR","FABRICA  DE HIELO CHAPALITA",31,"HACER HIELO EN BARRA",2,1,3,3,3,4,3,4,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,2,2,2,2,2,2,2,,1,2,1,2,1,2,1,1,3,3,3,2,2,3,4,4,5,6,1,2,3,0,0,0,10,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,1,3,1,2,2,2,2,1,2,1,1,1,2,2,1,2,1,2,2,,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,,1,2,2,2,2,2,2,2,,1,1,1,9,10,10,8,8,8,8,9,10,10,10,10,10,1,10,8,10,3,3,3,2,2,1,1,1,1,1,3,1,3,3,3,1,1,1,5,5,5,1,3,3,3,3,3,3,3,3,3,3,3,2,2,3,51984
2,1117,14,40572,5,1,1,2,6,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"SUPERVISA AL PERSONAL. IMPONE CASTIGOS",81,"ENCARGADO  DE  TURNO","SIDERURGICA  ALUDEOS  SA  DE  CV.",33,"FUNDIR  CHATARRA  Y  HACER   LINGOTES  DE   ALUMINIO",2,4,4,3,3,3,3,1,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,2,1,1,1,1,1,4,2,3,3,3,3,3,3,5,3,4,1,2,6,0,0,0,45,5,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,1,14,2,1,2,2,1,2,2,1,1,1,2,2,2,1,2,1,2,,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,2,2,1,2,2,2,,1,3,1,10,10,5,8,6,9,10,10,8,10,8,10,10,5,8,9,10,3,3,4,3,1,1,1,2,1,2,3,1,3,3,2,1,1,1,2,2,1,1,3,3,3,2,2,2,2,2,3,3,2,2,2,2,12996
2,1117,14,40572,2,1,1,6,2,2334,"TECNICO EN COMPUTACI�N Y CONTABILIDAD",2,0,0,0,0,0,0,0,2,,17,2,0,0,0,0,0,2,2,1,2,2,1,0,1,"CORTAR MADERA, MEDIR, ALAMBRAR",71,"CARPINTERO DE OBRA  NEGRA","CONSTRUCTORA BACSAL SA DE  CV",23,"HACER  CASAS Y  EDIFICIOS",2,2,3,2,2,2,2,2,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,2,2,3,3,2,2,2,2,4,3,6,2,5,1,0,0,0,28,10,5,13,0,10,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,2,2,1,1,2,,1,1,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,2,2,1,2,2,2,2,,1,1,2,10,8,7,8,10,8,10,10,10,10,8,10,10,6,10,8,7,2,2,3,5,2,2,2,2,2,2,3,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,12996
2,1117,14,40578,5,1,1,7,4,5335,"EN GESTION DE SERVICIOS GASTRONOMICOS",3,1,1,2,1,1,2,2,2,,22,2,0,0,0,0,0,1,2,2,2,2,1,0,1,"PRODUCCION DE ALIMENTOS PARA VENTA AL PUBLICO",51,"COCINERO","RESTAURANTE ITALIANO",72,"RESTAURANTERO AL SERVICIO AL CLIENTE Y VENTA DE ALIMENTOS",2,3,3,2,3,2,4,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2,1,2,2,2,1,2,3,3,3,4,2,4,3,3,3,5,6,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,,1,1,20,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,,1,2,2,2,2,2,2,2,,1,3,1,11,8,6,8,8,7,9,9,10,5,7,10,10,6,5,9,10,3,3,3,2,2,2,2,2,3,3,3,2,2,5,3,3,2,2,2,3,2,2,2,2,2,1,2,2,2,4,4,4,4,1,2,2,25410
2,1117,14,40578,2,1,1,4,3,,,0,0,0,0,0,0,0,0,1,,18,2,0,0,0,0,0,1,1,1,2,2,1,0,1,"ATENCION AL CLIENTE DE SERVICIO DE VENTAS",42,"PROMOTORA","PALACIO DE HIERRO",46,"CPMERCIALICACION DE MUEBLES ROPA ETC",2,2,3,3,3,3,2,3,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,3,4,3,3,3,3,3,3,6,4,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,0,1,1,2,,1,1,50,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,,1,2,1,2,2,2,2,2,,2,1,1,3,7,7,8,8,7,11,11,8,10,11,8,8,8,8,8,8,3,2,4,4,3,3,2,3,3,2,3,2,3,5,2,1,1,1,2,2,1,2,1,1,2,3,2,2,2,2,2,2,3,2,2,2,12705
2,1117,14,40578,4,1,3,7,5,5335,"LICENCIADA EN ADMINISTRACION DE EMPRESAS",3,1,1,2,1,1,2,2,2,,36,2,0,0,0,0,0,1,1,2,1,2,5,5,0,,0,,,0,,0,4,3,2,4,2,2,1,1,0,0,0,0,0,0,0,0,,2,2,2,2,1,2,2,2,,0,0,0,0,0,0,0,0,,1,2,2,1,1,2,2,3,3,3,4,3,3,3,3,6,4,3,1,2,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,1,24,2,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,"MANUALIDADES E HISTORIA",2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,2,1,2,2,2,2,,1,2,2,5,10,8,9,7,6,10,8,8,9,7,10,9,6,9,10,10,2,2,3,1,2,1,1,2,2,2,3,1,2,1,2,1,1,1,2,3,1,1,2,1,1,2,2,2,2,2,4,4,2,1,2,2,38115
2,1117,14,40578,3,1,4,2,6,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"REALIZAR COBRANZA Y VENTA DE DONAS EN EL AEROPUERTO",42,"ENCARGADA VENTA Y DISTRIBUCION DE DONAS","COKKY EMPRESA DE DONAS",31,"ELABORACION DE DONAS PAN HELADOS Y POSTRES PARA DISTRIBUCION EL EN AUEROPUERT",2,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,2,1,1,2,2,3,3,4,4,4,3,3,3,5,4,6,1,2,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,1,14,1,1,2,2,2,1,1,1,2,1,1,1,2,2,1,2,2,,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,1,2,1,2,1,2,2,2,,5,3,4,6,8,6,9,9,9,9,9,9,10,9,10,8,7,6,10,10,3,2,4,3,2,3,2,3,3,3,3,2,2,5,2,5,5,1,5,5,5,5,3,3,2,3,2,3,2,4,4,4,3,2,2,3,76230
2,1117,14,40578,1,1,2,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,,0,,,0,,0,4,3,4,4,4,3,2,4,2,2,1,2,2,2,2,2,,2,2,1,2,2,2,2,2,,2,2,1,2,2,2,2,2,,0,0,0,0,0,0,0,4,3,4,4,4,4,4,4,0,0,0,0,0,0,0,0,1,16,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,1,2,1,2,2,2,2,2,,2,5,2,11,10,7,11,9,11,11,11,9,11,11,10,8,4,4,11,11,5,5,4,5,5,5,5,5,5,5,4,2,5,5,3,5,5,5,5,5,5,5,4,4,3,4,4,3,4,4,4,4,3,2,3,3,63525
2,1117,14,40588,2,1,1,6,3,2512,"CARRERA TECNICO ELECTRICISTA",2,0,0,0,0,0,0,0,1,,20,2,0,0,0,0,0,2,2,2,2,2,6,5,0,,0,,,0,,0,4,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,2,1,1,1,2,1,4,4,2,2,2,2,2,2,1,2,3,4,5,6,0,0,0,20,3,6,5,6,25,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,1,3,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,,1,2,2,2,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,,2,2,2,2,1,2,2,2,,2,2,2,6,8,6,7,8,11,11,11,7,8,5,9,9,6,8,8,8,2,2,4,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,2,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,10381
2,1117,14,40588,1,1,1,7,4,5511,"INGENERIA EN MANTENIMIENTO INDUSTRIAL",3,1,2,2,1,2,2,1,1,,31,1,2,2,2,2,1,0,0,0,0,0,1,0,1,"PROGRAMAR CENTRO DE MAQUINARIAS PARA HACER CARROS",22,"PROGRAMADOR","SOLUCIONES TECNOLOGICAS",33,"ROBOTS DE ENSABLE INDUSTRIA AUTOMOTRIZ Y AEROESPACIOS",1,2,2,4,2,2,4,4,4,1,2,2,2,2,2,2,2,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,2,2,1,2,2,1,3,3,4,2,3,4,4,4,6,2,1,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,0,0,1,1,2,,1,1,48,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,,2,1,2,2,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,,1,2,2,1,2,2,2,2,,1,1,1,4,9,4,8,10,7,9,9,10,8,8,9,9,5,8,9,10,3,3,3,2,1,1,1,2,2,2,4,2,2,2,2,2,2,2,4,4,2,2,2,3,3,3,3,3,1,3,3,1,2,1,3,3,20762
2,1117,14,40588,5,1,1,3,3,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,"VENTAS POR CATALOGO VISITA CLIENTES",42,"VENDEDORA DE PRODUCTOS DE REVISTAS","VENTAS POR CATALOGO",46,"VENTA DE ROPA ZATATOS TENNIS",3,3,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,3,4,3,3,3,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,2,0,13,0,2,3,0,3,0,0,0,0,0,0,0,0,2,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,,1,2,2,2,2,2,2,2,,1,4,3,11,5,3,8,8,8,10,10,9,8,8,10,10,8,10,10,10,2,2,4,2,2,2,2,2,2,2,3,3,2,5,2,2,2,2,3,3,2,2,3,3,2,2,2,2,3,3,3,3,1,1,1,1,10381
2,1117,14,40588,3,1,2,10,2,8110,"DOCTORADO EN EDUCACION",5,2,2,1,1,1,2,2,2,,36,2,0,0,0,0,0,1,1,1,1,2,1,0,1,"ENSE�AR A NI�OS DE PREESCOLAR EN ESCUELA",23,"MAESTRA FRENTE A GRUPO","JARDIN DE NI�OS MARIANO AZUELA",61,"IMPARTIR EDUCACION PREESCOLAR PUBLICA",2,3,3,2,4,1,1,3,3,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,1,2,,0,0,0,0,0,0,0,0,,1,1,1,1,1,2,2,4,3,3,4,2,2,4,4,2,4,6,1,5,3,0,0,0,0,0,0,0,0,27,20,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,,1,1,35,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,2,2,,2,1,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,,0,0,0,0,0,0,0,0,,1,4,1,10,10,10,9,9,9,9,9,10,10,10,10,10,10,10,10,10,2,3,3,2,1,1,2,2,1,2,3,1,1,1,1,2,2,2,3,3,1,1,2,2,3,3,3,3,3,3,3,3,1,2,2,3,20762
2,1117,14,40588,4,1,1,7,4,5335,"LIC EN ADMINISTRACION DE EMPRESAS",3,1,1,2,1,1,2,2,1,,21,2,0,0,0,0,0,1,1,1,1,2,1,0,4,"ADMINISTRACION DE UN NEGOCIO VENTAS COBRANZA",11,"GERENTE GENERAL","COMERCIALIZADORA COTA",46,"COMERCIALIZACION DE RINES LLANTAS Y ACCESORIOS",2,2,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,1,1,1,2,2,2,3,3,3,3,2,2,2,6,4,5,1,3,2,0,0,0,14,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,,1,1,48,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,2,2,,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,0,0,0,0,0,0,0,0,,1,1,1,5,9,5,9,10,8,8,8,10,10,10,10,10,6,9,8,10,3,3,4,3,2,2,2,3,2,3,3,2,2,2,1,2,2,2,3,3,4,4,2,1,2,2,3,3,3,2,3,2,1,1,1,1,31143
1,1117,15,1616,4,1,2,3,3,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,,0,,,0,,0,2,3,3,3,3,3,3,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2,2,1,1,1,2,2,3,3,3,3,3,3,3,4,5,2,1,4,3,6,0,0,0,28,4,4,20,0,5,2,0,3,0,0,0,0,0,0,0,1,20,0,0,20,0,1,4,9,,1,1,20,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,2,2,,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,1,2,2,2,2,2,2,2,,1,1,1,1,10,8,9,8,8,10,10,10,10,10,10,10,7,10,10,10,2,2,4,2,2,2,2,3,3,4,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,3,3,3,2,3,3,94142
1,1117,15,1616,5,1,1,7,1,5313,"RELACIONES INTERNACIONALES",3,1,1,2,1,1,2,2,1,,23,2,0,0,0,0,0,2,2,2,2,2,1,0,4,"REPARACION DE CALZADO EN UN LOCAL",73,"ZAPATERO","REPARACION DE CALZADO",81,"AL SERVICIO DE REPARACION DE CALZADO EN UN LOCAL",2,2,3,3,4,1,3,1,3,0,0,0,0,0,0,0,0,,1,2,2,2,2,2,2,2,,0,0,0,0,0,0,0,0,,1,1,1,1,1,2,2,3,3,3,4,3,3,3,3,4,2,3,5,1,6,0,0,0,15,5,5,5,0,8,0,0,8,0,3,10,0,10,0,0,5,20,5,5,5,5,2,0,0,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,1,2,2,2,2,2,2,2,,2,2,2,10,10,6,10,10,8,7,7,10,10,8,10,10,5,5,10,10,3,3,4,2,2,2,2,3,3,2,4,3,2,2,2,1,2,1,2,3,2,1,2,3,1,2,2,2,1,1,3,1,1,1,1,2,47071
