"RESENT,C,2","EDAD,C,3","SEXO,C,1","TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","NUMREN,C,2","NIVELINS,C,2","NIVELANI,C,2","ANTECE,C,1","NOMCARR,C,80","TIPOESC,C,1","BIOLOGIA,C,1","FISICA,C,1","QUIMICA,C,1","MATEMA,C,1","ACTUALES,C,1","CIENTIF1,C,1","INGEN1,C,1","CIENTIF2,C,1","INGEN2,C,1","CONDACT,C,1","VERIACT,C,1","POSACT,C,1","TAREASYF,C,50","OCUPACION,C,2","NOMBREMP,C,50","ACTIECO,C,2","ACTICIEN,C,1","FACPER,N,10,0"
01,044,1,5,09,012,0001,0799,090508,01,111111,01,02,06,,,,,,,,,,,,,1,,1,MANEJA UN CAMION DE VOLTEO TRANSPORTA MATERIAL,55,AGUAS Y SANEAMIENTO DE LA CIUDAD DE MEXICO,93,3,141304
01,030,2,5,09,012,0001,0799,090508,02,111111,02,02,06,,,,,,,,,,,,,1,,1,HACE EL ASEO Y PLANCHA EN CASA PARTICULAR,82,SIN NOMBRE,81,2,82427
01,024,2,5,09,012,0001,0799,090508,03,111111,02,04,03,2,TECNICO EN INFORMATICA CON BACHILLERATO,1,,,,,1,1,2,,,4,5,,,,,,,82427
01,026,1,5,09,012,0001,0799,090508,04,111111,01,03,03,,,,,,,,,,,,,1,,1,SUPERVISA LIMPIEZA EN LA CALLES DELEG. MAGDALENA,61,GOBIERNO DEL D.F,93,2,141304
01,027,2,5,09,012,0001,0799,090508,05,111111,03,06,03,2,QUIMICA INSTRUMENTISTA,1,,,,,2,,,2,1,1,,1,MANEJA COMPUTADORA CONTROL GTOS. FISCALES CONSULTO,62,CENTRO MEDICO DEL VALLE,62,2,82427
01,078,2,5,09,003,0001,1020,090595,01,111111,02,04,03,2,PREPARATORIA,1,,,,,2,,,2,2,6,5,,,,,,,66014
01,043,2,5,09,003,0001,1020,090595,02,111111,01,03,03,,,,,,,,,,,,,1,,1,ESCRIBE A MAQUINA HACE OFICIO ACOMODA ARCHIVOS,62,IMSS AREA INCAPACIDADES,62,1,66014
01,020,1,5,09,003,0001,1020,090595,03,111111,04,04,02,3,PREPARATORIA,1,,,,,1,2,1,,,1,,1,TOMAR ORDENES DE COMIDA LIMPIAR MESAS,81,LA GRAN TOSTADA,72,2,99021
01,055,2,5,09,003,0001,1020,090595,04,111111,01,02,06,,,,,,,,,,,,,5,5,,,,,,,66014
01,030,2,5,09,003,0001,1020,090595,05,111111,01,07,02,3,MATEMATICAS,1,2,2,2,1,1,1,2,,,1,,4,ASESOR EN MATEMATICAS CUALQUIER NIVEL,12,ASESORA POR SU CUENTA,54,2,66014
02,031,1,5,09,007,0001,2117,090598,01,111111,01,04,03,2,PREPARATORIA,1,,,,,1,2,1,,,1,,4,ELABORA Y DECORA ARTESANIAS,52,MARCOS DECORATIVOS SAN JOSE,31,2,0
01,044,2,5,09,007,0001,2117,090598,02,111111,02,00,00,,,,,,,,,,,,,5,5,,,,,,,121156
01,046,1,5,09,007,0001,2117,090598,03,111111,01,04,03,2,BACHILLERATO,1,,,,,2,,,1,1,1,,5,MANEJA UN VEHICULO DE TRANSPORTE PUBLICO,55,SIN NOMBRE,48,2,356962
01,024,1,5,09,007,0001,2117,090598,04,111111,01,03,03,,,,,,,,,,,,,1,,1,MANEJA UN VEHICULO,55,SIN NOMBRE,48,2,356962
01,025,2,5,09,007,0001,2117,090598,05,111111,02,06,03,2,ENFERMERIA,1,,,,,2,,,1,2,5,1,4,VENDE COSMETICOS POR CATALOGO,72,AVON,46,2,121156
01,064,2,5,09,007,0001,1316,090614,01,111111,02,00,00,,,,,,,,,,,,,5,5,,,,,,,117850
01,054,2,5,09,007,0001,1316,090614,02,111111,01,02,02,,,,,,,,,,,,,1,,4,VENDE PRODUCTOS DE SEGUNDA CHACHARAS ZAPATOS ROPA,72,SIN NOMBRE,46,2,117850
01,057,2,5,09,007,0001,1316,090614,03,111111,01,02,06,,,,,,,,,,,,,1,,4,VENDE DULCES Y REFRESCO,71,MICELANEA EL PINITO,46,2,117850
01,020,2,5,09,007,0001,1316,090614,04,111111,02,06,01,2,ANALISTA PROGRAMADOR,1,,,,,1,2,1,,,1,,1,VENDE DULCES Y PRODUCTOS DE PAPELERIA,71,PAPELERIA RO-AN,46,2,117850
01,019,1,5,09,007,0001,1316,090614,05,111111,04,04,03,2,PREPARATORIA,1,,,,,1,1,2,,,1,,4,COMPRE Y VENDE ARTICULOS DE SEGUNDA HARRAMIENTAS,72,SIN NOMBRE,46,2,347222
01,046,2,5,09,005,0001,2485,090816,01,111111,01,06,02,2,ASISTENTE EDUCATIVO,2,,,,,2,,,2,2,1,,1,EDUCAR Y ENSE�AR LETRAS Y QUE APRENDA A LEER LOS,13,KINDER LOS GATITOS,61,2,89644
01,043,2,5,09,005,0001,2485,090816,03,111111,06,06,02,2,NO ESPECIFICADO,2,,,,,2,,,2,2,5,5,,,,,,,89644
01,045,2,5,09,005,0001,2485,090816,02,111212,07,06,03,2,AUXILIAR EDUCATIVO,2,,,,,2,,,2,2,1,,1,DIBUJA MU�ECOS EN FOMI RECORTARLOS Y DECORARLOS,13,SEDESOL,93,2,89644
01,052,2,5,09,005,0001,2485,090816,04,111111,02,02,02,,,,,,,,,,,,,5,5,,,,,,,89644
01,042,2,5,09,005,0001,2485,090816,05,111111,01,02,06,,,,,,,,,,,,,1,,1,PESAR LA MASA LIMPIAR Y DESPACHAR,71,MOLINO DE NIXTAMAL INDIO,31,2,89644
01,072,2,5,09,010,0001,1148,090836,01,111111,02,04,03,2,PREPARATORIA,2,,,,,2,,,2,2,6,5,,,,,,,80145
01,036,2,5,09,010,0001,1148,090836,02,111111,02,07,05,3,DISE�O INDUSTRIAL,2,2,1,1,1,2,,,1,2,5,5,,,,,,,80145
01,036,2,5,09,010,0001,1148,090836,03,111111,01,07,04,3,EDUCACION PREESCOLAR,2,2,2,2,1,2,,,2,2,1,,1,ENSE�A ANI�OS DE PREESCOLAR A ESCRIBIR LEER USAR,13,JARDIN DE NI�OS LAURA VICU�A,61,2,80145
01,027,1,5,09,010,0001,1148,090836,04,111111,03,07,05,3,INGENIERO INDUSTRIAL,2,2,1,1,1,2,,,2,1,1,,1,ESTABLECER ESTRATIGIAS AMEJORA DE MICRO PEQUE�AS,11,IBS INTERNATIONAL SYSTEM,54,2,168305
01,064,1,5,09,010,0001,1148,090836,05,111111,01,07,05,3,ING. MECANICA,1,2,1,1,1,2,,,2,1,1,,1,DAR CLASES DE MATEMATICAS FISICA ING. SUPERIOR,13,UNAM,61,1,168305
01,038,1,5,09,016,0001,0571,090900,01,111111,01,03,03,,,,,,,,,,,,,1,,4,COMPRE VENDE CARTON EN SU DOMICILIO,71,COMERCIANTE POR SU CUENTA,46,2,52813
01,036,1,5,09,016,0001,0571,090900,02,111111,01,07,04,3,ADMINISTRACION DE EMPRESAS,1,1,1,1,1,2,,,2,1,1,,1,REPARTE MENSAJERIA,62,UPS,49,2,52813
01,032,2,5,09,016,0001,0571,090900,03,111111,04,06,02,2,INTERPRETE TRADUCTORA,1,,,,,2,,,2,2,1,,1,ATENCION A CLIENTES CONTESTAR TELEFONOS,62,HOTEL ATLANTIC,72,2,110908
01,048,2,5,09,016,0001,0571,090900,04,111111,03,07,05,3,CONTADOR,1,2,1,1,1,2,,,2,1,1,,1,HACER OFICIOS ARCHIVAR,62,NO SABE EL NOMBRE,32,2,110908
01,032,1,5,09,016,0001,0571,090900,05,111111,02,03,02,,,,,,,,,,,,,1,,1,MANEJA CAMION PARA TRANSPORTE PERSONAL,55,ZONY,48,2,52813
01,019,1,5,09,007,0001,4166,090990,01,111111,04,07,01,3,QUIMICA DE ALIMENTOS,1,1,1,1,1,1,1,2,,,4,5,,,,,,,130536
01,034,2,5,09,007,0001,4166,090990,02,111111,03,07,05,3,DERECHO,1,1,1,1,1,2,,,1,2,1,,1,DOCUMENTA NEGOCIACIONES DE DEUDOS CREDITICIAS CON,11,BBV BANCOMER,52,2,87024
01,087,2,5,09,007,0001,4166,090990,04,111111,01,00,00,,,,,,,,,,,,,6,5,,,,,,,87024
01,025,2,5,09,007,0001,4166,090990,05,111111,03,03,03,,,,,,,,,,,,,1,,2,IMPRIME PZAS MANO DE SE�ALAMIENTOS Y UTILIZA MAQUI,54,IMPRE GRAPHIES SA DE CV,32,3,87024
01,045,2,5,09,017,0001,144A,091136,01,111111,03,04,03,2,TECNICO EN CONTABILIDAD,1,,,,,2,,,2,2,5,5,,,,,,,56826
01,069,2,5,09,017,0001,144A,091136,02,111111,01,05,03,2,MAESTRA NORMALISTA,2,,,,,2,,,2,2,6,5,,,,,,,56826
01,049,1,5,09,017,0001,144A,091136,03,111111,01,07,05,3,PSICOLOGIA,1,1,2,2,2,2,,,2,2,6,5,,,,,,,113652
01,033,2,5,09,017,0001,144A,091136,04,111111,02,07,05,3,IDIOMAS,1,2,1,2,1,2,,,1,2,1,,1,ENSE�A HABLAR Y ESCRIBIR EN IDIOMA INGLES,13,HARMON HALL,61,2,56826
01,048,2,5,09,017,0001,144A,091136,05,111111,01,03,03,,,,,,,,,,,,,5,5,,,,,,,56826
01,038,1,5,09,015,0001,1036,091150,01,111111,01,08,02,4,AUDITOR,2,2,1,1,1,2,,,1,1,1,,1,EMITIR JUICIOS TECNICOS SOBRE SITUACIONES PATRIMO,11,MCCANN ERICKSON,54,2,120606
01,019,2,5,09,015,0001,1036,091150,02,111111,04,03,03,,,,,,,,,,,,,1,,1,VENDER PRODUCTOS DE PAPELERIA Y SACAR COPIAS,71,PAPELERIA GABY,46,2,90455
01,056,2,5,09,015,0001,1036,091150,03,111111,01,02,06,,,,,,,,,,,,,1,,4,COMPRA VENTA DE ESTUCHES DE CD,71,SIN NOMBRE,46,2,90455
01,082,2,5,09,015,0001,1036,091150,04,111111,01,03,03,,,,,,,,,,,,,5,5,,,,,,,90455
01,025,2,5,09,015,0001,1036,091150,05,111111,02,03,03,,,,,,,,,,,,,1,,1,LIMPIAR TENDER CAMAS BARRER HACER EL ASEO,81,HOTEL LA QUINTA ESTRELLA,72,2,90455
01,024,1,5,09,017,0001,0808,091151,01,111111,03,03,03,,,,,,,,,,,,,8,5,,,,,,,243151
01,071,2,5,09,017,0001,0808,091151,02,111111,01,02,03,,,,,,,,,,,,,5,5,,,,,,,82528
01,036,2,5,09,017,0001,0808,091151,04,111111,01,02,06,,,,,,,,,,,,,1,,1,HACER OFICIOS ESCRIBIR A MAQUINA RECIBIR LLAMADAS,62,GOBIERNO DEL DISTRITO FEDERAL,93,1,82528
01,040,2,5,09,017,0001,0808,091151,05,111111,04,03,03,,,,,,,,,,,,,1,,4,VENDER DULCES REFRESCOS PUESTO VIA PUBLICA,71,SIN NOMBRE,46,2,82528
01,037,2,5,09,012,0027,1782,091157,01,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,110355
01,035,1,5,09,012,0027,1782,091157,02,111111,01,04,03,2,BACHILLERATO,1,,,,,2,,,2,1,1,,4,CONPRA Y VENDE ARTICULOS DE ABARROTES,71,ABARROTES AVILA,46,2,325138
01,033,2,5,09,012,0027,1782,091157,04,111111,02,03,03,,,,,,,,,,,,,1,,4,HACE VENDE Y SIRVE COMIDAS,52,COCINA ECONOMICA SIN NOMBRE,72,2,110355
01,063,2,5,09,012,0027,1782,091157,05,111111,02,02,04,,,,,,,,,,,,,5,5,,,,,,,110355
01,062,1,5,09,008,0001,057A,091461,02,111111,01,00,00,,,,,,,,,,,,,1,,3,HACE MEZCLA ACARREA TABIQUE EN CONSTRUCCION,54,SIN NOMBRE,23,2,515
01,018,2,5,09,008,0001,057A,091461,04,131113,01,03,03,,,,,,,,,,,,,1,,4,HACE VELAS DECORATIVAS,52,SIN NOMBRE,32,2,129
01,042,2,5,09,008,0001,057A,091461,04,231123,02,03,02,,,,,,,,,,,,,5,5,,,,,,,129
01,018,2,5,09,008,0001,057A,091461,04,331133,02,03,03,,,,,,,,,,,,,4,5,,,,,,,129
01,034,2,5,09,008,0001,057A,091461,05,111111,02,03,03,,,,,,,,,,,,,1,,1,HACE LIMPIEZA CASA PARTICULAR,82,SIN NOMBRE,81,2,129
01,033,2,5,15,057,0001,1686,150591,01,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,66923
01,048,2,5,15,057,0001,1686,150591,02,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,66923
01,028,2,5,15,057,0001,1686,150591,03,111111,01,06,03,2,ENFERMERIA GENERAL,1,,,,,2,,,1,2,1,,4,CUIDA ENFERMOS Y LOS ATIENDE,12,SIN NOMBRE,62,2,66923
01,032,2,5,15,057,0001,1686,150591,04,111111,01,03,03,,,,,,,,,,,,,5,5,,,,,,,66923
01,033,2,5,15,057,0001,1686,150591,05,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,66923
01,022,2,5,15,070,0001,0389,150827,01,111111,05,04,03,2,BACHILLERATO,1,,,,,2,,,2,2,1,,1,CONTESTA EL TELEFONO DA INFORMACION RECIBE CLIENTE,62,INMOBILIARIA HERNANDEZ,53,2,34674
01,075,1,5,15,070,0001,0389,150827,02,111111,01,00,00,,,,,,,,,,,,,1,,4,VENDE DULCES Y REFRESCOS EN UN LOCAL,71,MICELANEA LA CHIQUITA,46,2,86685
01,055,2,5,15,070,0001,0389,150827,03,111111,01,02,06,,,,,,,,,,,,,5,5,,,,,,,34674
01,045,2,5,15,070,0001,0389,150827,04,111111,02,07,04,3,MEDICO GENERAL,1,1,1,1,1,2,,,1,2,1,,1,PROPORCIONA CONSULTA MEDICA,11,SSA,62,2,34674
01,021,2,5,15,031,0001,0554,150856,01,111111,03,07,02,3,ADMINISTRACION TURISTICA,2,1,1,1,1,1,1,2,,,1,,1,ATIENDE A LAS PERSONAS EN UN SALON DE FIESTAS,81,SALON DE FIESTAS SFTEFANY,72,2,64551
01,021,1,5,15,031,0001,0554,150856,02,111111,05,04,03,2,BACHILLERATO,1,,,,,2,,,2,1,3,5,,,,,,,81359
01,065,1,5,15,031,0001,0554,150856,03,111111,01,02,05,,,,,,,,,,,,,1,,1,MANEJA UN CAMION DE BASURA,55,AYUNTAMIENTO DE NETZAHUALCOYOTL,93,3,81359
01,024,2,5,15,031,0001,0554,150856,04,111111,03,07,05,3,LICENCIATURA EN ENFERMERIA,1,1,1,1,1,2,,,1,2,1,,1,DA CLASES DE ENFERMERIA Y COORDINA ACTIVIDADES ADM,13,UNIVERSIDAD AUTONOMA DEL EDO. MEXICO,61,1,64551
01,026,2,5,15,031,0001,0554,150856,05,111111,02,02,06,,,,,,,,,,,,,5,1,4,VENDE CALZADO POR CATALOGO,72,PRESHOES,46,2,64551
01,041,1,5,15,109,0003,039A,150906,01,111111,01,03,01,,,,,,,,,,,,,1,,2,SOLDAR PULIR HERRERIA METALMECANICA,52,INDUSTRIAS IBC,33,2,84363
01,038,2,5,15,109,0003,039A,150906,02,111111,02,04,03,2,BACHILLERATO,1,,,,,2,,,2,2,5,5,,,,,,,66935
01,046,1,5,15,109,0003,039A,150906,03,111111,01,02,06,,,,,,,,,,,,,1,,2,EMPACANDO ROPA INTERIOR Y CARGANDOLA EN CAMIONES,62,VICKY FORM,31,2,84363
01,045,1,5,15,109,0003,039A,150906,04,121112,01,03,03,,,,,,,,,,,,,1,,1,AREA DE SISTEMAS HACE LA VENTA Y COMPRA DE RPODUC,12,PROPIMEX,43,2,84363
01,028,2,5,15,109,0003,039A,150906,04,221122,02,04,03,2,BACHILLERATO,1,,,,,2,,,2,2,5,5,,,,,,,66935
01,033,2,5,15,109,0003,039A,150906,05,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,66935
01,041,1,5,15,121,0001,1231,151156,01,111111,01,08,01,4,MERCADOTECNIA,2,2,2,2,2,2,,,1,2,1,,1,HACE LA PLANEACION DE PRESUPUESTOS,21,SARE,23,2,24127
01,056,1,5,15,121,0001,1231,151156,02,111111,01,07,05,3,RELACIONES INDUSTRIALES,2,2,2,2,1,2,,,1,2,6,5,,,,,,,24127
01,025,2,5,15,121,0001,1231,151156,03,111111,05,07,04,3,LIC. ADMINISTRACION,1,2,2,2,1,1,2,2,,,1,,1,ATENCION A CLIENTES DAR INFORMACION,62,SMALL ANIMALS,54,2,25850
01,049,2,5,15,121,0001,1231,151156,04,111111,01,03,03,,,,,,,,,,,,,1,,4,REALIZA CONFERENCIAS VENDE PRODUCTOS DE BELLEZA,71,SIN NOMBRE,46,2,25850
01,048,1,5,15,121,0001,1231,151156,05,111111,01,07,05,3,INGENIERIA METALURGICA,1,2,1,1,1,2,,,2,1,1,,1,SUPERVISA Y CONTROLA MERCANCIAS PROCEDENCIA EXTRAN,61,SAT,93,2,24127
01,024,2,5,15,109,0025,1186,151221,01,111111,02,06,03,2,BACHILLERATO,1,,,,,2,,,2,2,5,5,,,,,,,58124
01,037,2,5,15,109,0025,1186,151221,03,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,58124
01,030,2,5,15,109,0025,1186,151221,04,111111,02,04,02,2,BACHILLERATO,1,,,,,2,,,2,2,5,5,,,,,,,58124
01,060,1,5,15,109,0025,1186,151221,05,111111,01,02,06,,,,,,,,,,,,,8,5,,,,,,,73258
01,050,1,5,15,057,0001,0870,151376,02,111111,01,07,04,3,ADMINISTRACION INDUSTRIAL,1,2,2,2,1,2,,,1,2,1,,1,PROFESOR VOCACIONAL ADMINISTRACION Y CALIDAD,13,IPN,61,1,81779
01,026,1,5,15,057,0001,0870,151376,03,111111,01,02,06,,,,,,,,,,,,,3,5,,,,,,,81779
01,029,1,5,15,057,0001,0870,151376,04,111111,01,03,03,,,,,,,,,,,,,8,5,,,,,,,81779
01,023,2,5,15,057,0001,0870,151376,05,111111,02,03,03,,,,,,,,,,,,,1,,1,EN TIENDA DE ABARROTES VENDIENDO Y COBRANDO,71,TIENDA ISMAEL,46,2,64885
01,037,2,5,17,011,0001,0847,170005,02,111111,02,02,05,,,,,,,,,,,,,5,5,,,,,,,7118
01,045,2,5,17,011,0001,0847,170005,01,111111,02,03,01,,,,,,,,,,,,,5,5,,,,,,,7118
01,023,2,5,17,011,0001,0847,170005,03,111111,03,03,03,,,,,,,,,,,,,5,3,6,,,,,,7118
01,065,1,5,17,011,0001,0847,170005,04,111111,02,00,00,,,,,,,,,,,,,6,5,,,,,,,12280
01,032,2,5,17,011,0001,0847,170005,05,111111,02,03,03,,,,,,,,,,,,,1,,1,HACEO GENERAL DEL CENDI,81,CENDI No 4,61,2,7118
01,035,2,5,17,028,0030,0401,170013,01,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,6661
01,037,2,5,17,028,0030,0401,170013,02,111111,02,02,03,,,,,,,,,,,,,5,5,,,,,,,6661
01,030,2,5,17,028,0030,0401,170013,03,111111,02,03,03,,,,,,,,,,,,,1,,4,CORTE DE CABELLO,81,SIN NOMBRE,81,2,6661
01,036,2,5,17,028,0030,0401,170013,04,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,6661
01,056,2,5,17,028,0030,0401,170013,05,111111,02,02,05,,,,,,,,,,,,,5,5,,,,,,,6661
01,044,2,5,17,011,0001,107A,170018,02,111111,02,03,03,,,,,,,,,,,,,1,,1,ADMINISTRAR COMPRAS VENTAS DE PRODUCTOS,61,BODEGA AURRERA,46,2,8557
01,033,1,5,17,011,0001,107A,170018,03,111111,01,04,03,2,PREPARATORIA,1,,,,,2,,,2,2,1,,1,EFECTUA COMPRAS REALIZA PAGOS A EMPLEADOS Y PROVEE,81,RED BLUE,72,2,6503
01,034,1,5,17,011,0001,107A,170018,04,111111,01,04,03,2,PREPARATORIA,1,,,,,2,,,2,1,1,,1,REPARTIDOR PRODUCTOS LACTEOS CARNES FRIAS,71,SIGMA ALIMENTOS FUD,43,3,6503
01,047,2,5,17,011,0001,107A,170018,05,111111,01,03,03,,,,,,,,,,,,,1,,2,COSTURERA COSE Y MAQUILA ROPA,52,MODA MAYA,31,2,8557
01,030,2,5,17,007,0001,0219,170042,01,111111,02,02,06,,,,,,,,,,,,,5,5,,,,,,,5080
01,055,1,5,17,007,0001,0219,170042,02,111111,06,03,03,,,,,,,,,,,,,1,,1,RESANAR SACAR GOLPES Y PINTAR AUTOS,52,SIN NOMBRE,81,2,8763
01,050,1,5,17,007,0001,0219,170042,04,111111,01,02,06,,,,,,,,,,,,,1,,3,CONSTRUCCION DE CASA BARDAS APLANADOS FIRMES,52,SIN NOMBRE,23,2,8763
01,035,1,5,17,007,0001,0172,170077,01,111111,02,04,03,2,PREPARATORIA,2,,,,,2,,,2,2,1,,1,IMPARTE CLASE DE TENIS ACONDICIONAMIENTO FISICO,13,CLUB DE TENIS PACAS,71,2,9236
01,086,1,5,17,007,0001,0172,170077,02,111111,01,04,03,2,PREPARATORIA,2,,,,,2,,,2,1,5,5,,,,,,,9236
01,045,1,5,17,007,0001,0172,170077,04,111111,01,07,05,3,MEDICINA VETERINARIA,1,1,2,1,1,2,,,2,2,1,,1,ADMINISTRACION BIENES RAICES,21,ARRENDADORA INVERSIONISTA ETERNA PRIMAVERA,53,2,9236
01,068,1,5,17,007,0001,0172,170077,05,111111,01,04,03,2,PREPARATORIA,2,,,,,2,,,2,2,1,,5,COMPRA Y VENTA DE AUTOS,71,DEGUER CUERNAVACA,46,2,9236
01,043,2,5,17,018,0001,0496,170082,01,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,6810
01,085,2,5,17,018,0001,0496,170082,03,111111,01,02,02,,,,,,,,,,,,,8,5,,,,,,,6810
01,029,2,5,17,018,0001,0496,170082,05,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,6810
01,072,1,5,17,007,0001,0153,170106,01,111111,01,02,06,,,,,,,,,,,,,1,,4,ELABORA PUERTAS CLOSET COCINAS,52,SIN NOMBRE,32,2,6590
01,024,1,5,17,007,0001,0153,170106,04,111111,01,04,02,2,PREPARATORIA,1,,,,,2,,,1,1,1,,1,MANTENIMIENTO ELECTRICO PLOMERIA PINTURA,51,CENTRO JOYERO CUERNAVACA,43,2,6590
01,024,2,5,17,007,0001,1221,170130,01,111111,03,07,04,3,LICENCIADA EN ADMINISTRACION,1,2,2,2,2,1,2,2,,,4,5,,,,,,,8009
01,053,1,5,17,007,0001,1221,170130,02,111111,01,07,05,3,LIC. DERECHO,1,2,2,2,2,2,,,2,2,1,,4,DESEMPE�A ASUNTOS CIVILES ADMINISTRATIVOS,11,DESPACHO LIC. OSCAR ESPINOZA DE LA TORRE,54,2,6086
01,024,1,5,17,007,0001,1221,170130,04,111111,01,07,04,3,CONTADOR,1,2,2,2,2,2,,,2,2,1,,1,SUPERVISA PAGOS DE HACIENDA PENDIENTE INGRESOS EGR,11,DESPACHO JURIDICO CONTABLE BUSTAMANTE Y ASOCIADOS,54,2,6086
01,083,2,5,17,007,0001,1221,170130,05,111111,01,03,01,,,,,,,,,,,,,6,5,,,,,,,8009
01,021,1,5,17,018,0001,0797,170140,01,111111,03,04,03,2,TECNICO EN SISTEMAS,1,,,,,2,,,2,2,8,5,,,,,,,10792
01,049,1,5,17,018,0001,0797,170140,02,111111,01,02,02,,,,,,,,,,,,,1,,3,CONSTRUCCION DE CASAS,54,SIN NOMBRE,23,2,10792
01,029,2,5,17,018,0001,0797,170140,03,111111,01,02,06,,,,,,,,,,,,,5,5,,,,,,,6256
01,054,2,5,17,018,0001,0797,170140,04,111111,02,02,03,,,,,,,,,,,,,8,5,,,,,,,6256
01,073,1,5,17,018,0001,0797,170140,05,111111,02,05,03,2,MAESTRO,9,,,,,2,,,9,9,6,5,,,,,,,10792
01,032,2,5,17,011,0009,0936,170141,01,111111,01,02,04,,,,,,,,,,,,,1,,1,ASEO GENERAL DE UNA CASA,82,SIN NOMBRE,81,2,1700
01,070,1,5,17,011,0009,0936,170141,02,111111,01,02,06,,,,,,,,,,,,,5,2,4,EN SU CASA CORTA EL PELO,81,SIN NOMBRE,81,2,425
01,062,1,5,17,011,0009,0936,170141,03,111111,01,04,01,2,PREPARATORIA,1,,,,,2,,,2,2,6,5,,,,,,,425
01,072,1,5,17,011,0009,0936,170141,04,111111,01,00,00,,,,,,,,,,,,,7,,,,,,,,425
01,021,1,5,17,007,0001,0401,170168,03,111111,01,04,03,2,TECNICO EN MANTENIMIENTO DE EQUIPO DE COMPUTO,1,,,,,2,,,2,2,1,,4,MANTENIMIENTO A TODO EL EQUIPO DE COMPUTO,12,SIN NOMBRE,81,2,9612
01,064,2,5,17,007,0001,0401,170168,04,111111,02,06,03,2,SECRETARIA,2,,,,,2,,,2,2,5,5,,,,,,,2403
01,035,2,5,17,007,0001,0401,170168,05,111111,02,03,03,,,,,,,,,,,,,1,,6,,,,,,2403
01,021,2,5,17,011,0001,0550,170171,01,111111,12,04,03,2,PREPARATORIA,1,,,,,2,,,2,1,1,,4,VENDE PIZZAS EN LOS MERCADOS O EN LA CALLE,72,SIN NOMBRE,72,2,8557
01,054,1,5,17,011,0001,0550,170171,02,111111,01,02,06,,,,,,,,,,,,,1,,4,HERRERIA EN GENERAL,52,HERRERIA EL PORVENIR,33,2,6503
01,022,1,5,17,011,0001,0550,170171,03,111111,03,04,03,3,PREPARATORIA,1,,,,,2,,,2,1,1,,1,APRENDE DESMONTAR Y MONTAR MAQ. CARROS MOVERLOS,54,TALLER MECANICO SURDOS,81,2,6503
01,047,2,5,17,011,0001,0550,170171,04,111111,01,04,03,2,PREPARATORIA,2,,,,,2,,,1,1,1,,1,ATIENDE MOSTRADOR HACE OFICIOS NOTAS DE VENTA,62,ALUMINIOS Y CRISTALES,33,3,8557
01,034,2,5,17,011,0001,0550,170171,05,111111,03,03,03,,,,,,,,,,,,,5,5,,,,,,,8557
01,056,1,5,17,007,0001,069A,170258,01,111111,01,04,03,2,MECANICO,1,,,,,2,,,2,2,1,,5,REPARAR AUTOS SOBRE ELECTROMECANICA CON EQUIPO,52,SERVAUTOMOTRIZ BARAJAS,81,2,11714
01,083,1,5,17,007,0001,069A,170258,02,111111,01,02,03,,,,,,,,,,,,,6,5,,,,,,,11714
01,056,1,5,17,007,0001,069A,170258,03,111111,01,03,03,,,,,,,,,,,,,1,,1,MANEJA AUTOBUS DE TURISMO CHOFER,55,LINEA DE AUTOBUSES DE TURISMO ATM,48,2,11714
01,045,2,5,17,007,0001,069A,170258,04,111111,02,03,03,,,,,,,,,,,,,1,,6,,,,,,6790
01,018,1,5,17,007,0001,069A,170258,05,111111,01,03,03,,,,,,,,,,,,,1,,1,BARNIZAR CORTAR MADERA CIERRA LIJADORA CEPILLO,52,SIN NOMBRE CARPINTERIA,33,2,11714
01,022,2,5,17,007,0001,1293,170263,01,111111,03,07,03,3,ARQUITECTA,1,1,1,1,1,1,2,2,,,4,5,,,,,,,5996
01,035,2,5,17,007,0001,1293,170263,02,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,5996
01,068,1,5,17,007,0001,1293,170263,03,111111,01,02,03,,,,,,,,,,,,,3,5,,,,,,,10343
01,077,2,5,17,007,0001,1293,170263,04,111111,01,00,00,,,,,,,,,,,,,8,5,,,,,,,5996
01,068,1,5,17,007,0001,1293,170263,05,111111,01,07,04,3,LIC. EN ADMINISTRACION,2,1,1,1,1,2,,,2,2,1,,4,COMPRA VENTA DE AUTOS,71,SIN NOMBRE,46,2,10343
01,036,2,5,17,007,0001,0401,170264,01,111111,02,03,03,,,,,,,,,,,,,5,5,,,,,,,8033
01,038,2,5,17,007,0001,0401,170264,02,111111,03,07,05,3,lic. ciencias comunicacion,2,2,2,2,2,1,1,2,,,1,,1,COORDINA PROGRAMAS EN LOS PRECIOS Y COMUNICACION S,61,PROFECO,93,2,8033
