"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","NUMREN,C,2","NIVELINS,C,2","APOBO,C,2","CODCARR,C,3","ESPE,C,50","ANTESCO,C,1","BIOLOGIA,C,1","FISICA,C,1","QUIMICA,C,1","MATEMA,C,1","TIPOESC,C,1","EDADULG,C,2","ACTESTUDI,C,1","CIENTIF1,C,1","INGEN1,C,1","CIENTIF2,C,1","INGEN2,C,1","CONDACT,C,1","VERIDACT,C,1","POSDOCU,C,1","TAROFUN,C,70","OCUPACION,C,2","ESPECI,C,60","NODUNIECO,C,60","ACTIECO,C,2","ESPECIF,C,60","ACTICIEN,C,1","LLAVE,C,23"
4,11,020,0001,3133,110465,03,1,1,01,03, 2,,,,,,,,,,,,,,,1,,2,"maquila de pespunte doblillar, pegar esponja embarrar, revoltura,deseb",53,pespuntador,calzado correlon,31,fabrica y comercializacion de calzado escolar,2,11020000131331104650311
4,11,020,0001,3133,110465,04,1,1,01,07, 3,392,licenciatura en administracion de empresas turisti,3,2,2,2,2,2,22,2,,,2,2,1,,1,supervicion y control de ingresos y manejo de estado de cuenta,12,auditor de ingresos,milenium desarrollo silao sa de cv,72,servicio de hospedaje en hoteleria,2,11020000131331104650411
4,11,020,0001,3133,110465,05,1,1,03,07, 3,396,lic. mercadotecnia,3,2,2,2,1,2,23,1,2,2,,,1,,1,promover libros de texto para preescolar primaria y secundaria en Gto.,71,promotor,editorial esfinge,43,comercializacion de libros de texto,2,11020000131331104650511
4,11,020,0001,3472,110133,01,1,1,01,06, 3,203,tecnico computacion contabilidad,2,,,,,2,19,2,,,1,2,1,,4,comercializacion y venta de productos de abarrote,71,encargado de atencion al publico y ventas,abarrotes montana,46,"venta de abarrotes como son lateria, jabones, huevo, carnes",2,11020000134721101330111
4,11,020,0001,3472,110133,02,1,1,04,02, 5,,,,,,,,,,,,,,,1,,2,"cortador, pegador, montador, ensamblador en la fabricaicon de calzado",53,comodin,emyco,31,"fabricacion y venta de zapato para caballero dama, niño y ca",2,11020000134721101330211
4,11,020,0001,3472,110133,03,1,1,02,02, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,11020000134721101330311
4,11,020,0001,3472,110133,04,1,1,01,02, 4,,,,,,,,,,,,,,,1,,3,AYUDANTE DE ALBAÑIL SE ENCARGA DE HACER LAS MEZCLAS ARRIMAR TABIQUE GR,54,AYUDANTE DE ALBAÑIL,LUXMA,23,CONSTRUCCION DE CASAS DE TABIQUE Y BLOCK,2,11020000134721101330411
4,11,020,0001,3472,110133,05,1,1,01,04, 3,,,,,,,,1,19,2,,,2,1,1,,1,EMPACADO DE ALIMENTOS LACTEOS COMO SON QUESO AMARILLO MANCHEGO Y NATUR,54,EMPACADOR DE QUESO,SHCREIBER,31,"ELABORACION DE PRODUCTOS LACTEOS, QUESOS DE DIFERENTES PRESE",1,11020000134721101330511
4,11,020,0001,3595,110320,01,1,1,02,04, 3,,,,,,,,2,17,2,,,1,2,5,5,,,,,,,,,11020000135951103200111
4,11,020,0001,3595,110320,02,1,1,01,07, 5,416,piloto aviador,3,2,1,2,1,2,22,2,,,1,2,1,,4,"compra venta de productos para la salud vitaminas, suplementos",71,comisionista,usana,43,distribucion de vitaminas y suplementos,1,11020000135951103200211
4,11,020,0001,3595,110320,03,1,1,04,04, 3,,,,,,,,1,22,1,2,2,,,1,,2,pegar la plantilla al calzado de mujer,53,emplantilladora,valeria,31,a la fabricACION DE CALZADO DE PIEL PARA DAMA EN UN LOCAL,2,11020000135951103200311
4,11,020,0001,3595,110320,04,1,1,03,07, 5,413,ingenieria en computacion y sistemas,3,2,1,2,1,2,22,2,,,2,1,1,,5,"supervision del personal, administracion de las materias primas para l",21,gerente,sueltek sa de cv,32,a la produccion y comercializacion de suela pvc en una fabri,2,11020000135951103200411
4,11,031,0001,0043,110499,01,1,1,01,07, 5,311,arquitecto,3,2,1,2,1,1,22,2,,,2,2,1,,4,supervision y construccion de obras en el ramo de la construccion,51,constratista,emilio fuentes,23,constratista en obra publica y privada,2,11031000100431104990111
4,11,031,0001,0043,110499,02,1,1,02,03, 3,,,,,,,,,,,,,,,1,,4,VENDE ARTICULOS RELIGIOSOS EN EL INTERIOR DE UN MERCADO,72,VENDEDORA,NO TIENE NOMBRE,46,COMERCIALIZACION DE ARTICULOS RELIGIOSOS EN AMBULANTAJE,2,11031000100431104990211
4,11,031,0001,0043,110499,03,1,1,01,05, 4,711,normalista,2,,,,,2,28,2,,,2,1,1,,1,imparte educacion a nivel primaria en 3ro,13,profesor de primaria,sep,61,regular y administrar todas las actividades relacionadas con,3,11031000100431104990311
4,11,031,0001,0043,110499,04,1,1,02,02, 6,,,,,,,,,,,,,,,1,,2,SE ENCARGA DE LAVAR EL CALZADO PARA TODA LA FAMILIA ZAPATO TENIS,53,ADORNADORA,COSCO,31,ELABORACION DE CALZADO DE TENIS PARA TODA LA FAMILIA,2,11031000100431104990411
4,11,031,0001,0043,110499,05,1,1,01,02, 4,,,,,,,,,,,,,,,1,,1,LIMPIAR BARRER TRAPEAR Y SACUDIR EN UNA CASA PARTICULAR,82,TRABAJADORA DOMESTICA,NO TIENE NOMBRE,81,EN UNA CASA PARTICULAR,2,11031000100431104990511
4,12,001,0001,0231,120361,01,1,1,01,07, 5,374,LICENCIATURA EN DERECHO,3,2,2,2,2,1,26,2,,,2,1,1,,1,"SUPERVISA LAS ACTIVIDADES DE LOS VENDEDORES DE CERVEZA, SALIDA Y ENTRA",61,SUPERVISOR DE VENTAS,CERVEZAS DE MEXICO CORONA,43,"A LA DISTRIBUCION Y VENTA DE CERVEZA A ESTABLECIMIENTOS, LOC",2,12001000102311203610111
4,12,001,0001,0231,120361,02,1,1,01,07, 5,374,LICENCIATURA EN DERECHO,3,2,2,2,1,1,22,2,,,1,2,1,,1,PROMUEVE A PERSONAS EN COLONIAS POPULARES LOS SERVICIOS MEDICOS DE LA,12,PROMOTOR DE SERVICIOS MEDICOS,SERVICIO MEDICO UNIVERSITARIO DE LA UAG,62,"PRESTA SERVICIO DE TIPO MEDICO(CONSULTAS, HOSPITALIZACION, A",1,12001000102311203610211
4,12,001,0001,0231,120361,03,1,2,01,03, 1,,,,,,,,,,,,,,,1,,4,"VENDE BONETERIA COMO ROPA INTERIOR, CALZETAS Y TOBILLERAS AL PUBLICO E",72,COMERCIANTE AMBULANTE,SIN NOMBRE,46,A LA COMPRA VENTA DE ARTICULOS DE BONETERIA AL POR MENOR AL,2,12001000102311203610312
4,12,001,0001,0231,120361,03,2,2,02,03, 3,,,,,,,,,,,,,,,1,,1,ATIENDE SERVICIO ALIMENTOS A CLIENTES EN UNA CAFETERIA,81,MESERA DE CAFETERIA,CAFETERIA TOSTAO,72,PRESTA SERVICIO DE PREPARACION DE CONSUMO DE ALIMENTOS Y BEB,2,12001000102311203610322
4,12,001,0001,0231,120361,04,1,1,01,03, 3,,,,,,,,,,,,,,,1,,1,MANEJA CAMION DE VOLTEO ACARREANDO MATERIALES PARA CONSTRUCCION,55,CHOFER DE CAMION DE VOLTEO,ORDOÑES Y ASOCIADOS,48,PRESTA SERVICIO DE RENTA DE TRANSPORTE (CAMIONES VOLTEOS) PA,2,12001000102311203610411
4,12,001,0001,0231,120361,05,1,1,02,07, 6,406,PROFESOR DE MUSICA,3,1,1,1,1,1,50,2,,,1,2,1,,1,IMPARTE CLASES DE ENSEÑANZA APRENDIZAJE DE CANTO E INSTRUMENTOS MUSICA,13,PROFESOR DE MUSICA,ESCUELA PRIMARIA IGNACIO MANUEL ALTAMIRANO,61,PRESTA SERVICIO DE ENSEÑANZA APRENDIZAJE A ALUMNOS DE EDUCAC,2,12001000102311203610511
4,12,001,0001,0852,120100,01,1,1,04,04, 1,,,,,,,,1,17,2,,,2,2,5,5,,,,,,,,,12001000108521201000111
4,12,001,0001,0852,120100,02,1,1,02,03, 3,,,,,,,,,,,,,,,1,,1,AYUDA A CORTAR Y LIMPIAR LAMINAR CON UN MARRO Y SINCEL EN LAS CASAS EN,54,PEON DE ALBAÑIL,CASA GEO,23,"ALA CONSTRUCCION Y VENTA DE CONDOMINIOS, DEPARTAMENTOS Y CAS",2,12001000108521201000211
4,12,001,0001,0852,120100,03,1,1,03,02, 6,,,,,,,,,,,,,,,1,,4,"DESPACHA ,Y COBRA MERCANCIA EN UNA MISCELANEA AL PUBLICO EN GENERAL",71,COMERCIANTE DE ABARROTES,MISCELANEA LUZ ARELY,46,ALA COMPRA-VENTA DE ARTICULOS DE ABARROTES AL PUBLICO EN GEN,2,12001000108521201000311
4,12,001,0001,0852,120100,04,1,1,02,02, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,12001000108521201000411
4,12,001,0001,0852,120100,05,1,2,01,06, 3,186,SECRETARIA TAQUIMECANOGRAFA,2,,,,,2,19,2,,,1,2,1,,4,ATIENDE Y DESPACHA MERCANCIA EN UNA TIENDA DE ABARROTES AL PUBLICO EN,71,COMERCIANTE DE ABARROTES,MISCELANEA CHAVE,46,A LA COMPRA-VENTA DE ARTICULOS DE ABARROTES AL PUBLICO EN GE,2,12001000108521201000512
4,12,001,0001,0852,120100,05,2,2,02,03, 3,,,,,,,,,,,,,,,1,,1,CUIDAR A UN NIÑO LO BAÑA LO CAMBIA LO ALIMENTA,82,NIÑERA PARTICULAR,NO TIENE NOMBRE,81,PRESTAR SERVICIO DE CUIDAR A UN NIÑO EN EL DOMICILIO DEL CLI,2,12001000108521201000522
4,12,001,0001,0994,120025,01,1,1,03,07, 1,374,LICENCIATURA EN DERECHO,3,2,2,2,1,1,19,1,2,1,,,4,5,,,,,,,,,12001000109941200250111
4,12,001,0001,0994,120025,02,1,1,03,04, 3,,,,,,,,2,20,2,,,2,2,1,,1,TOMA DE MUESTRAS Y ULTRASONIDOS PARA ANALISIS CLINICOS A PUBLICO EN GE,12,TECNICO LABORATORISTA,LABORATORIO 20 DE NOVIEMBRE,62,REALIZA ANALISIS CLINICO Y ULTRASONIDOS A PUBLICO EN GENERAL,2,12001000109941200250211
4,12,001,0001,0994,120025,03,1,1,02,07, 5,374,LICENCIATURA EN DERECHO,3,2,2,2,2,1,22,2,,,2,2,1,,1,"ELABORA ESCRITOS, PROMOCIONES Y ACUERDOS LEGALES EN MATERIA LABORAL.",62,AUXILIAR ADMINISTRATIVO,JUNTA FEDERAL DE CONCILIACION Y ARBITRAJE,93,LLEVA SEGUIMIENTO LAS DEMANDAS Y PROCESOS EN MATERIA LABORAL,2,12001000109941200250311
4,12,001,0001,0994,120025,04,1,1,02,00, 0,,,,,,,,,,,,,,,5,5,,,,,,,,,12001000109941200250411
4,12,001,0001,0994,120025,05,1,1,02,03, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,12001000109941200250511
4,12,001,0001,1189,120214,02,1,1,01,06, 3,181,ADMINISTRACION,2,,,,,2,17,2,,,1,2,1,,5,VENDE ARTICULOS DE PAPELERIA Y SACA COPIAS.,71,COMERCIANTE,PAPELERIA TERRANOVA,46,A LA VENTA DE ARTICULOS DE PAPELERIA AL PUBLICO EN GENERAL E,2,12001000111891202140211
4,12,001,0001,1189,120214,03,1,1,01,07, 5,374,LICENCIATURA EN DERECHO,3,2,2,2,2,2,24,2,,,1,2,1,,5,"ASESORIA A CLIENTES EN ASUNTOS LEGALES (PENALES, CIVILES, FAMILIARES E",11,LICENCIADO EN DERECHO,CONSULTORIOS JURIDICOS Y ASOCIADOS.,54,"ASESORAR A CLIENTES EN ASUNTOS JURIDICOS (PENALES, CIVILES,",2,12001000111891202140311
4,12,001,0001,1189,120214,04,1,1,03,07, 4,392,ADMINISTRACION DE EMPRESAS,3,2,2,2,1,2,25,2,,,2,2,1,,1,"PROMUEVE Y VENDE BIENES RAICES, (TERRENOS O LOTES) AL PUBLICO EN GENER",71,PROMOTORA DE BIENES RAICES,SIN NOMBRE,53,"A LA VENTA DE TERRENOS, LOTES Y CONDOMINIOS AL PUBLICO EN GE",2,12001000111891202140411
4,12,001,0001,1189,120214,05,1,1,02,02, 6,,,,,,,,,,,,,,,1,,1,DESPACHA MERCANCIA A CLIENTES EN UNA TIENDA DE ABARROTES,71,DESPACHA,ABARROTES VINOS Y LICORES PALMITAS,46,VENDE VINOS Y LICORES AL PUBLICO EN GENERAL,2,12001000111891202140511
4,12,001,0001,1263,120410,01,1,1,02,02, 2,,,,,,,,,,,,,,,5,5,,,,,,,,,12001000112631204100111
4,12,001,0001,1263,120410,02,1,1,01,02, 6,,,,,,,,,,,,,,,1,,1,MANEJA UN CAMION URBANO LLEVANDO PERSONAS ABORDO EN UNA RUTA AL CENTRO,55,CHOFER DE CAMION URBANO,TRANSPORTISTAS DEL BLOQUE V Y ANEXAS A.C,48,PRESTAR SERVICIO DE TRANSPORTE URBANO AL PUBLICO EN GENERAL,3,12001000112631204100211
4,12,001,0001,1263,120410,03,1,1,04,03, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,12001000112631204100311
4,12,001,0001,1263,120410,04,1,1,01,06, 2,055,SECRETARIA TAQUIMECANOGRAFA,1,,,,,,,,,,,,5,5,,,,,,,,,12001000112631204100411
4,12,001,0001,1263,120410,05,1,1,01,02, 6,,,,,,,,,,,,,,,1,,1,"ENSEÑAR A NADAR, SURFEAR, ESQUIAR Y MANEJAR MOTOS ACUATICAS AL PUBLICO",13,INSTRUCTOR DE DEPORTES ACUATICOS,COOPERATIVA PLAYERA,71,PRESTAR SERVICIO DE INSTRUCTOR EN DEPORTES ACUATICOS AL PUBL,2,12001000112631204100511
4,12,001,0001,148A,120262,01,1,1,02,03, 3,,,,,,,,,,,,,,,1,,4,"CORTA EL PELO HACE MANICURE, PINTA EL PELO HACE RAYITOS ETC. AL PUBLIC",81,ESTILISTA,ESTETICA MAGDA,81,PRESTA SERVICIO DE CORTE DE PELO HACER MANICURE PINTA EL PEL,2,120010001148A1202620111
4,12,001,0001,148A,120262,02,1,1,02,07, 1,405,LICENCIATURA EN EDUCACION FISICA,3,2,1,2,1,2,20,2,,,1,1,1,,1,ATIENDE A LOS CLIENTES EN LAS MESAS DE UNA TAQUERIA,81,MESERO,TAQUERIA LA QUEBRADA,72,PRESTAR SERVICIO DE ALIMENTOS EN UN LOCAL AL PUBLICO EN GENE,3,120010001148A1202620211
4,12,001,0001,148A,120262,03,1,1,02,03, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,120010001148A1202620311
4,12,001,0001,148A,120262,04,1,2,01,03, 1,,,,,,,,,,,,,,,1,,1,LAVA Y PLANCHA ROPA HACE ASEO,82,TRABAJADORA DOMESTICA,TRABAJADOR DOMESTICO,81,LAVA Y PLANCHA ROPA HACE ASEO EN GENERAL EN EL DOMICILIO DEL,2,120010001148A1202620412
4,12,001,0001,148A,120262,04,2,2,01,03, 3,,,,,,,,,,,,,,,1,,3,PINTA VILLAS Y DEPARTAMENTOS.,52,PINTOR,HOTEL MAYAN PALACE,72,PRESTAR SERVICIO DE HOSPEDAJE EN VILLAS Y DEPARTAMENTOS AL P,2,120010001148A1202620422
4,12,001,0001,148A,120262,05,1,1,04,03, 3,,,,,,,,,,,,,,,1,,6,,,,,,,,120010001148A1202620511
4,12,001,0001,1494,120363,01,1,1,01,02, 6,,,,,,,,,,,,,,,6,1,4,"ELABORA ADORNOS DE MADERA, LOS DECORA Y LOS PINTA",52,ARTESANO DE ADORNOS DE MADERA,NO TIENE NOMBRE,32,ELABORA ADORNOS DE MADERA PARA SU VENTA AL PUBLICO EN GENERA,2,12001000114941203630111
4,12,001,0001,1494,120363,02,1,1,01,02, 6,,,,,,,,,,,,,,,1,,4,"DESPACHA ABARROTES, COBRA Y DA CAMBIO A LOS CLIENTES",71,COMERCIANTE DE ABARROTES,MISCELANEA VERONICA,46,VENTA DE ABARROTES AL PUBLICO EN GENERAL AL POR MENOR EN UN,2,12001000114941203630211
4,12,001,0001,1494,120363,03,1,1,02,02, 6,,,,,,,,,,,,,,,5,5,,,,,,,,,12001000114941203630311
4,12,001,0001,1494,120363,05,1,1,01,02, 2,,,,,,,,,,,,,,,6,1,4,"VENDE ROPA PARA DAMAS, CABALLEROS Y NIÑOS EN LOS HOGARES",71,COMERCIANTE DE ROPA,NO TIENE NOMBRE,46,"VENDE ROPA PARA DAMAS, Y CABALLEROS Y NIÑOS AL POR MENOR EN",2,12001000114941203630511
4,12,001,0001,2204,120278,01,1,1,02,07, 5,393,LICENCIADO EN CONTADURIA PUBLICA,3,2,2,2,1,1,23,2,,,1,2,8,3,6,,,,,,,,12001000122041202780111
4,12,001,0001,2204,120278,02,1,1,03,04, 3,,,,,,,,1,18,2,,,2,1,1,,1,VIGILAR LA ENTRADA Y SALIDA DE PERSONAS Y AUTOMOVILES EN UN HOTEL,83,EMPLEADA DE SEGURIDAD,COMPAÑIA AVITMAC SA DE CV,56,PRESTAR SERVICIO DE SEGURIDAD Y VIGILANCIA EN EMPRESAS PRIVA,1,12001000122041202780211
4,12,001,0001,2204,120278,03,1,1,01,02, 1,,,,,,,,,,,,,,,6,5,,,,,,,,,12001000122041202780311
4,12,001,0001,2204,120278,04,1,1,03,03, 3,,,,,,,,,,,,,,,1,,4,MANEJA UN TAXI COLECTIVO LLEVANDO PERSONAS ABORDO,55,TAXISTA DE TAXI COLECTIVO,TAXISTA AUTONOMOS DE ACAPULCO GRO.,48,PRESTAR SERVICIO DE TRANSPORTE COLECTIVO AL PUBLICO EN GENER,2,12001000122041202780411
4,12,001,0001,2204,120278,05,1,1,01,02, 6,,,,,,,,,,,,,,,1,,1,PREPARA ALIMENTOS Y DIFERENTES GUISADOS PARA SU CONSUMO EN UNA FONDA,52,COCINERA DE UNA FONDA,FONDA LUCERO,72,PRESTA SERVICIO DE ALIMENTOS AL PUBLICO EN GENERAL EN UN LOC,2,12001000122041202780511
4,12,001,0001,2416,120195,01,1,1,03,04, 2,,,,,,,,1,17,2,,,2,2,1,,1,"AYUDA A SOLDAR PUERTAS, VENTANAS Y BARANDALES DE ALUMINIO Y ACERO",54,AYUDANTE DE HERRERO,HERRERIA SIN NOMBRE,33,"HACER PUERTAS, VENTANAS Y BARANDALES DE ALUMINIO Y ACERO AL",2,12001000124161201950111
4,12,001,0001,2416,120195,02,1,1,02,02, 1,,,,,,,,,,,,,,,5,1,4,PREPARA Y VENDE TAMALES DE POLLO Y DE PUERCO Y GUISADOS.,52,PREPARADORA DE ALIMENTOS,NO TIENE NOMBRE,72,A LA PREPARACION Y VENTA DE ALIMENTOS AL POR MENOR AL PUBLIC,2,12001000124161201950211
4,12,001,0001,2416,120195,03,1,1,02,03, 3,,,,,,,,,,,,,,,5,1,4,PREPARA Y VENDE PALOMITAS Y CHICHARRONES,52,PREPARADORA DE BOTANAS,NO TIENE NOMBRE,72,A LA PREPARACION Y VENTA DE BOTANAS COMO PALOMITAS Y CHICHAR,2,12001000124161201950311
4,12,001,0001,2416,120195,04,1,1,01,03, 3,,,,,,,,,,,,,,,6,3,6,,,,,,,,12001000124161201950411
4,12,001,0001,2416,120195,05,1,1,01,06, 2,186,SECRETARIADO COMERCIAL,2,,,,,2,17,2,,,2,2,1,,1,"ATIENDE A CLIENTES EN MESAS, TOMANDO SU ORDEN EN ALIMENTOS Y BEBIDAS.",81,MESERA DE LONCHERIA,TORTAS RICARDO,72,A LA PREPARACION Y VENTA DE ALIMENTOS (TORTAS Y JUGOS) PARA,2,12001000124161201950511
4,12,001,0001,269A,120290,01,1,1,02,02, 6,,,,,,,,,,,,,,,1,,1,"AYUDA A PREPARAR PASTELES DE CHOCOLATE, VAINILLA Y TRES LECHES MANUALM",54,AYUDANTE DE PASTELERO,PASTELERIA CRISTAL,31,"ELAVORACION Y VENTA DE PASTELES DE CHOCOLATE, VAINILLA Y TRE",2,120010001269A1202900111
4,12,001,0001,269A,120290,02,1,1,01,04, 3,,,,,,,,2,29,2,,,2,1,1,,1,ARREGLA CAMAS Y HACE ASEO EN HABITACIONES DE UN HOTEL,81,CAMARISTA DE HOTEL,HOTEL AVALON,72,BRINDA SERVICIO DE HOSPEDAJE A VACACIONISTAS Y PUBLICO EN GE,2,120010001269A1202900211
4,12,001,0001,269A,120290,03,1,1,01,04, 2,,,,,,,,1,17,2,,,2,2,1,,1,PREPARA Y COCINA MARISCOS PARA SU VENTA AL POR MAYOR Y AL POR MENOR AL,52,PREPARADORA Y COCINERA DE MARISCOS,DISTRIBUIDORA DE MARISCOS AGROMAR,43,VENTA DE MARISCOS A MAYOREO Y MENUDEO AL PUBLICO EN GENERAL,2,120010001269A1202900311
4,12,001,0001,269A,120290,05,1,1,02,07, 5,374,LICENCIATURA EN DERECHO,3,2,2,2,2,1,28,2,,,2,2,1,,6,,,,,,,,120010001269A1202900511
4,12,001,0001,2755,120015,01,1,1,01,03, 2,,,,,,,,,,,,,,,1,,1,MANEJA UN TAXI COLECTIVO Y TRANSPORTA PERSONAS DE EN LAS CALLES DE ACA,55,CHOER DE TAXI COLECTIVO,TAXISTAS AUTONOMOS DE ACAPULCO GUERRERO,48,PRESTAS SERVICIO DE TRANSPORTE DE PERSONAS VIA TERRESTRE EN,2,12001000127551200150111
4,12,001,0001,2755,120015,02,1,1,01,00, 0,,,,,,,,,,,,,,,8,5,,,,,,,,,12001000127551200150211
4,12,001,0001,2755,120015,03,1,1,02,03, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,12001000127551200150311
4,12,001,0001,2755,120015,04,1,1,01,03, 3,,,,,,,,,,,,,,,1,,1,ATIENDE A PERSONAS Y SIRVE MESES EN EVENTOS ESPECIALES,81,MESERO DE EVENTOS ESPECIALES,SINDICATO DE LA SECCION 34,56,PRESTAR SERVICIO DE MESEROS EN EVENTOS ESPECIALES AL PUBLICO,2,12001000127551200150411
4,12,001,0001,2755,120015,05,1,1,02,00, 0,,,,,,,,,,,,,,,5,5,,,,,,,,,12001000127551200150511
4,12,001,0001,2914,120178,01,1,1,02,03, 3,,,,,,,,,,,,,,,1,,1,"ARCHIVA DOCUMENTOS, DEL PERSONAL ADMINISTRATIVO, OFICIOS, INFORMES ETC",62,AUXILIAR ADMINISTRATIVO,SECRETARIA DE PROTECCION Y VIALIDAD,93,"PROTECCION A LA CIUDADANIA, CON ELEMENTOS DE POLICIA PREVENT",2,12001000129141201780111
4,12,001,0001,2914,120178,02,1,1,02,04, 2,,,,,,,,1,19,2,,,2,1,8,5,,,,,,,,,12001000129141201780211
4,12,001,0001,2914,120178,03,1,2,01,00, 0,,,,,,,,,,,,,,,1,,3,"HACE COLADOS, APLANA PAREDES, COLOCA TABIQUES CON MEZCLA",52,ALBAÑIL,NO TIENE NOMBRE,23,SE DEDICA A LA CONSTRUCCION DE VIVIENDAS PARTICULARES,2,12001000129141201780312
4,12,001,0001,2914,120178,03,2,2,01,04, 3,,,,,,,,1,19,2,,,2,1,1,,1,SUPERVISA EL PERSONAL CONTRATADO PARA LA CONSTRUCCION DE CASAS,51,SUPERVISOR DE PERSONAL,COMPAÑIA JJR,23,A LA CONSTRUCCION DE CASAS Y ACABADOS PARA LA CONSTRUCCION E,2,12001000129141201780322
4,12,001,0001,2914,120178,04,1,1,01,02, 3,,,,,,,,,,,,,,,5,5,,,,,,,,,12001000129141201780411
4,12,001,0001,2914,120178,05,1,1,02,02, 6,,,,,,,,,,,,,,,5,5,,,,,,,,,12001000129141201780511
4,12,001,0001,3081,120229,01,1,1,01,04, 2,,,,,,,,2,17,2,,,2,2,5,5,,,,,,,,,12001000130811202290111
4,12,001,0001,3081,120229,02,1,1,02,04, 3,,,,,,,,1,18,2,,,2,1,8,5,,,,,,,,,12001000130811202290211
4,12,001,0001,3081,120229,03,1,1,01,04, 3,,,,,,,,1,18,2,,,1,1,1,,1,VIGILA Y BRINDA SEGURIDAD EN INSTALACIONES EN UN CENTRO DE CONVENCIONE,83,EMPLEADO EN VIGILANCIA,FIDEICOMISO DEL CENTRO INTERNACIONAL ACAPULCO,53,RENTA SALONES PARA CONGRESOS Y ESPECTACULOS EN UN CENTRO DE,2,12001000130811202290311
4,12,001,0001,3081,120229,04,1,1,01,07, 6,416,INGENIERIA EN CIENCIAS NAVALES,3,1,1,1,1,1,38,2,,,2,2,6,5,,,,,,,,,12001000130811202290411
4,12,001,0001,3081,120229,05,1,1,01,03, 3,,,,,,,,,,,,,,,1,,1,PROMUEVE Y PROPORCIONA INFORMACION A PERSONAS EN COMUNIDADES RURALES A,12,PROMOTOR ESTATAL DE CREDITOS.,FUNDACION INTEGRAL COMUNITARIA A.C.,52,BRINDA PEQUEÑOS PRESTAMOS AL PUBLICO EN GENERAL EN UNA OFICI,2,12001000130811202290511
4,12,001,0001,3289,120257,01,1,1,02,03, 3,,,,,,,,,,,,,,,1,,1,"CORTA EL CABELLO, HACE MANICURE, PEDICURE Y PINTA EL CABELLO",81,ESTILISTA,ESTETICA MARI,81,PRESTAR SERVICIO DE ARREGLO PERSONAL AL PUBLICO EN GENERAL E,2,12001000132891202570111
4,12,001,0001,3289,120257,02,1,1,01,04, 3,,,,,,,,1,33,2,,,1,1,1,,6,,,,,,,,12001000132891202570211
4,12,001,0001,3289,120257,03,1,1,01,03, 2,,,,,,,,,,,,,,,5,5,,,,,,,,,12001000132891202570311
4,12,001,0001,3289,120257,04,1,1,01,03, 3,,,,,,,,,,,,,,,1,,1,HACER TRASLADO DE DINERO DE EMPRESAS Y NEGOCIOS Y BANCOS EN UNA CAMION,55,CHOFER DE TRASLADO DE VALORES,PANAMERICANA,56,RECOGER LOS VALORES DE NEGOCIOS Y BANCOS EN UNA CAMIONETA EN,3,12001000132891202570411
4,12,001,0001,3289,120257,05,1,1,02,07, 3,354,LICENCIATURA EN IDIOMAS (FRANCES E INGLES),3,1,1,1,1,1,21,2,,,2,1,1,,1,INFORMACION A LOS TURISTAS NACIONAL E INTERNACIONAL SOBRE RECORRIDOS E,62,PROMOTOR TURISTICO,UNION DE INFORMADORES TURISTICOS DE ACAPULCO,71,A PRESTAR SERVICIO DE INFORMACION A TURISTAS EN RECORRIDOS E,2,12001000132891202570511
4,12,001,0001,4179,120391,02,1,1,01,04, 3,,,,,,,,1,18,2,,,2,2,1,,1,HACE Y DESPACHA TORTILLAS AL PUBLICO EN GENERAL,52,DESPACHADOR DE TORTILLAS,TORTILLERIA YANNEL,31,HACE TORTILLAS PARA SU VENTA AL PUBLICO EN GENERAL EN UN LOC,2,12001000141791203910211
4,12,001,0001,4179,120391,03,1,1,01,07, 1,405,LICENCIATURA EN EDUCACION FISICA,3,2,2,2,2,1,19,1,2,2,,,1,,6,,,,,,,,12001000141791203910311
4,12,001,0001,4179,120391,04,1,1,01,02, 6,,,,,,,,,,,,,,,6,5,,,,,,,,,12001000141791203910411
4,12,001,0001,4179,120391,05,1,1,01,05, 5,191,PROFESOR DE EDUCACION PRIMARIA,2,,,,,2,18,2,,,2,1,2,,1,IMPARTE CLASES EN ESCUELA PRIMARIA EN CUARTO AÑO,13,PROFESOR DE UNA ESCUELA,ESCUELA PRIMARIA AQUILES SERDAN,61,IMPARTIR CLASES DE ENSEÑANZA Y APRENDIZAJE A ALUMNO EN UNA E,1,12001000141791203910511
4,12,001,0001,4183,120022,01,1,1,01,06, 3,141,TECNICO RADIOLOGO,3,1,1,1,1,2,20,2,,,2,2,1,,1,"TOMA RADIOGRAFIAS DE TORAX, CRANEO Y PULMONES A LOS PACIENTES",11,RADIOLOGO,ISSSTE,62,PRESTAR SERVICIO DE ASISTENCIA MEDICA A LOS TRABAJADORES DEL,1,12001000141831200220111
